tracker_id,stamp_ns,elapsed_s,x_m,y_m,z_m,qw,qx,qy,qz
2,1773181748328921698,16.42085927,-0.059338623046875004,0.44932958984375,-2.395534912109375,-0.22091563045978546,-0.006065621972084045,-0.9750950336456299,0.018686920404434204
2,1773181748426014532,16.517952104,-0.1254285888671875,0.44846875,-2.368953125,-0.20250724256038666,-0.0053157806396484375,-0.9789941310882568,0.023088008165359497
2,1773181748522015481,16.613953053,-0.19057580566406251,0.448783935546875,-2.33850634765625,-0.18700039386749268,-0.011166960000991821,-0.9817256927490234,0.03348097205162048
2,1773181748619229670,16.711167242,-0.2548623046875,0.449468017578125,-2.307626708984375,-0.1614372432231903,-0.011415824294090271,-0.9864082336425781,0.028401732444763184
2,1773181748716070850,16.808008422,-0.31859912109375,0.449864990234375,-2.275105712890625,-0.1407645046710968,-0.0061792731285095215,-0.9897886514663696,0.021580934524536133
2,1773181748812799664,16.904737236,-0.383828125,0.45045214843750003,-2.23846826171875,-0.12052848190069199,-0.011614903807640076,-0.9924046993255615,0.021704763174057007
2,1773181748908827149,17.000764721,-0.4461669921875,0.449970703125,-2.203806884765625,-0.09925252944231033,-0.006955191493034363,-0.9948511123657227,0.019289344549179077
2,1773181749005684620,17.097622192,-0.5083154296875,0.45062353515625003,-2.164041259765625,-0.08592961728572845,-0.0035891979932785034,-0.9960688352584839,0.021220892667770386
2,1773181749102410688,17.19434826,-0.572470703125,0.4488681640625,-2.1304892578125,-0.07088296115398407,-0.008484765887260437,-0.997382640838623,0.011474132537841797
2,1773181749198284756,17.290222328,-0.634896240234375,0.449615234375,-2.091081787109375,-0.06309492886066437,-0.0047089457511901855,-0.9979256987571716,0.011892110109329224
2,1773181749295048004,17.386985576,-0.69693310546875,0.446972900390625,-2.0507763671875,-0.06732860207557678,0.002644762396812439,-0.9975006580352783,0.02126830816268921
2,1773181749391919052,17.483856624,-0.762689453125,0.44431127929687503,-2.0123955078125,-0.037932395935058594,0.00022189319133758545,-0.9991376996040344,0.01688164472579956
2,1773181749488321887,17.580259459,-0.818094970703125,0.44560986328125,-1.96934375,-0.04445551335811615,0.005506053566932678,-0.998702347278595,0.024232983589172363
2,1773181749584887448,17.67682502,-0.87569287109375,0.44732470703125,-1.924049072265625,-0.02569270133972168,0.000424310564994812,-0.9995386600494385,0.016190320253372192
2,1773181749680904909,17.772842481,-0.9299995117187501,0.44595166015625,-1.8748984375,-0.006781727075576782,0.012319937348365784,-0.9998544454574585,0.00966307520866394
2,1773181749778026711,17.869964283,-0.98324658203125,0.44892578125,-1.833479736328125,-0.0038337409496307373,0.007916897535324097,-0.9997926354408264,0.018367499113082886
2,1773181749874065264,17.966002836,-1.03735791015625,0.44860498046875,-1.778956787109375,0.018336236476898193,0.008230745792388916,-0.9995795488357544,0.020902365446090698
2,1773181749970262622,18.062200194,-1.0884755859375,0.44523583984375004,-1.72990966796875,0.03785806894302368,0.012977361679077148,-0.9987010955810547,0.03153952956199646
2,1773181750067297468,18.15923504,-1.13714013671875,0.4485380859375,-1.677710693359375,0.06830412149429321,0.006995990872383118,-0.9974402189254761,0.019965559244155884
2,1773181750164221569,18.256159141,-1.179155029296875,0.449307861328125,-1.629150634765625,0.085052490234375,0.009001940488815308,-0.9961360692977905,0.019953548908233643
2,1773181750260214688,18.35215226,-1.2130439453125,0.4517724609375,-1.5737343750000001,0.11686170101165771,0.010514117777347565,-0.9927064180374146,0.027690887451171875
2,1773181750357695075,18.449632647,-1.2458984375,0.45038720703125,-1.52119189453125,0.1602066606283188,0.0056186094880104065,-0.9866579174995422,0.028433650732040405
2,1773181750454092678,18.54603025,-1.26155859375,0.44184765625,-1.46843603515625,0.15035559237003326,0.02396901696920395,-0.9866482615470886,0.05782708525657654
2,1773181750549715350,18.641652922,-1.28564794921875,0.459217041015625,-1.4031195068359374,0.21420754492282867,0.0008502006530761719,-0.976514458656311,0.023110657930374146
2,1773181750690300842,18.782238414,-1.29603369140625,0.43251806640625,-1.353805908203125,0.20301635563373566,0.039082467555999756,-0.9750314950942993,0.08105844259262085
2,1773181750743899048,18.83583662,-1.31157080078125,0.4354345703125,-1.3022017822265626,0.2248755842447281,0.03793409466743469,-0.9715553522109985,0.06381413340568542
2,1773181750840733726,18.932671298,-1.318865478515625,0.43455126953125,-1.2387880859375,0.25013840198516846,0.0437028631567955,-0.9644629955291748,0.07302141189575195
2,1773181750936864753,19.028802325,-1.323351318359375,0.43611328125,-1.1802437744140626,0.27103346586227417,0.04634116590023041,-0.9588236808776855,0.07106748223304749
2,1773181751033576850,19.125514422,-1.33041357421875,0.446816650390625,-1.1182376708984376,0.30597901344299316,0.034414924681186676,-0.9502735137939453,0.046615779399871826
2,1773181751129503279,19.221440851,-1.326298095703125,0.461515625,-1.033149169921875,0.3475549519062042,0.02046496421098709,-0.9345353841781616,0.07369226217269897
2,1773181751226010886,19.317948458,-1.329284912109375,0.449878662109375,-0.9978168334960937,0.3381614089012146,0.041159339249134064,-0.9389237761497498,0.048733144998550415
2,1773181751322731281,19.414668853,-1.30629931640625,0.469441650390625,-0.9237168579101562,0.38555246591567993,0.015211604535579681,-0.922141969203949,0.027785062789916992
2,1773181751419340727,19.511278299,-1.296545654296875,0.46093798828125,-0.8912510375976562,0.36395418643951416,0.045742809772491455,-0.9302113056182861,0.012323558330535889
2,1773181751516554122,19.608491694,-1.290990478515625,0.474213134765625,-0.8194089965820313,0.40810662508010864,0.01520305871963501,-0.9127898812294006,-0.00570148229598999
2,1773181751612567858,19.70450543,-1.276718017578125,0.472317138671875,-0.7507001953125,0.42858582735061646,0.01992223411798477,-0.9032812118530273,-0.0007456541061401367
2,1773181751709220270,19.801157842,-1.264177490234375,0.4768564453125,-0.6774963989257813,0.45363524556159973,0.002590358257293701,-0.891155481338501,-0.007099717855453491
2,1773181751806089206,19.898026778,-1.250264892578125,0.48023510742187503,-0.6177920532226563,0.4507349133491516,-0.0010322853922843933,-0.8926270604133606,-0.0073400139808654785
2,1773181751901928108,19.99386568,-1.22529931640625,0.47216357421875,-0.5591588745117188,0.4388360381126404,0.02195177972316742,-0.8982925415039062,0.0034117400646209717
2,1773181751998417670,20.090355242,-1.208604248046875,0.48216479492187503,-0.481496337890625,0.4706450402736664,-0.0004146695137023926,-0.8822951912879944,-0.006957322359085083
2,1773181752095161121,20.187098693,-1.18378955078125,0.4801337890625,-0.42111099243164063,0.479903906583786,0.003052443265914917,-0.8772914409637451,-0.006551951169967651
2,1773181752192069931,20.284007503,-1.160013671875,0.486150390625,-0.35927099609375,0.49904584884643555,-0.010479189455509186,-0.8663076758384705,-0.018830299377441406
2,1773181752288095025,20.380032597,-1.1280283203125,0.484986572265625,-0.31202154541015625,0.4947860538959503,-0.002068720757961273,-0.8688599467277527,0.016274750232696533
2,1773181752386062132,20.477999704,-1.1022148437500001,0.48254833984375,-0.25742742919921874,0.5163527727127075,0.0023919790983200073,-0.8560843467712402,0.022224754095077515
2,1773181752482063766,20.574001338,-1.068044921875,0.487422607421875,-0.2110711669921875,0.52890944480896,0.010151728987693787,-0.8479126691818237,0.03458079695701599
2,1773181752577870264,20.669807836,-1.034160400390625,0.48098144531250003,-0.16575567626953125,0.5562340021133423,0.02671055495738983,-0.8301761150360107,0.026421010494232178
2,1773181752674387544,20.766325116,-0.9916684570312501,0.481640625,-0.1191856689453125,0.6037452220916748,0.018318109214305878,-0.7969039678573608,0.010020434856414795
2,1773181752772028886,20.863966458,-0.9534299316406251,0.48252197265625,-0.09249578857421875,0.6141668558120728,0.015340909361839294,-0.7889721393585205,0.009311497211456299
2,1773181752867577216,20.959514788,-0.905201904296875,0.479095703125,-0.06187371826171875,0.6438162326812744,0.029235385358333588,-0.7644854784011841,0.01442110538482666
2,1773181752964453100,21.056390672,-0.85066357421875,0.489872314453125,-0.0250435791015625,0.690995454788208,-0.0011563971638679504,-0.722829282283783,-0.006466194987297058
2,1773181753061331855,21.153269427,-0.79831494140625,0.46651904296875,-0.01601934814453125,0.6811980605125427,0.05878486484289169,-0.7297139167785645,0.005598276853561401
2,1773181753157928904,21.249866476,-0.7287529296875,0.4777294921875,0.012660278320312501,0.718399167060852,0.038771774619817734,-0.6945488452911377,0.0012080073356628418
2,1773181753256084292,21.348021864,-0.672337890625,0.487691162109375,0.03605828857421875,0.7423195838928223,0.011879660189151764,-0.6699288487434387,-0.003991484642028809
2,1773181753351239843,21.443177415,-0.612461181640625,0.48494287109375,0.04737115478515625,0.7546559572219849,0.02573668211698532,-0.6556081771850586,0.0031793713569641113
2,1773181753641306056,21.733243628,-0.432599853515625,0.48828906250000004,0.0991434326171875,0.806835949420929,-0.0007704421877861023,-0.590774655342102,0.0007761716842651367
2,1773181753737124114,21.829061686,-0.37340673828125,0.47896337890625,0.10345355224609375,0.8054381608963013,0.029921002686023712,-0.5917165875434875,-0.015671327710151672
2,1773181753930615914,22.022553486,-0.2091270751953125,0.4433330078125,0.18609930419921875,0.832505464553833,0.09549655020236969,-0.5399253964424133,-0.07934607565402985
2,1773181754122979409,22.214916981,-0.1191341552734375,0.47473291015625,0.19729510498046876,0.8498461246490479,0.0338570736348629,-0.5252258777618408,0.027444958686828613
2,1773181754219550815,22.311488387,-0.060055175781250004,0.447051513671875,0.16706195068359375,0.8487627506256104,0.08594910055398941,-0.5167821645736694,-0.07177045941352844
2,1773181754412834999,22.504772571,0.0654931640625,0.4933876953125,0.19748773193359376,0.8606574535369873,-0.031149107962846756,-0.5074809789657593,-0.027598395943641663
2,1773181754702635454,22.794573026,0.23606298828125,0.481451416015625,0.23935723876953124,0.8618838787078857,0.02359997294843197,-0.5042715072631836,-0.04805938899517059
2,1773181754799269563,22.891207135,0.28763623046875003,0.49284521484375,0.23675311279296876,0.8561195731163025,0.00945645198225975,-0.5166894793510437,-0.0013587623834609985
2,1773181754896340962,22.988278534,0.3415555419921875,0.5050341796875,0.23366046142578126,0.8456817865371704,-0.014508679509162903,-0.5334511995315552,-0.006455406546592712
2,1773181754992854797,23.084792369,0.3879647216796875,0.469832763671875,0.25703802490234373,0.8196613192558289,0.050001129508018494,-0.5693274140357971,-0.03900885581970215
2,1773181755378504989,23.470442561,0.62257666015625,0.49272607421875003,0.3010879516601563,0.8573226928710938,0.02719111740589142,-0.5134823322296143,-0.024379581212997437
2,1773181755572361186,23.664298758,0.72666015625,0.50879736328125,0.29648419189453123,0.8387010097503662,-0.009025618433952332,-0.5444064140319824,0.010998085141181946
2,1773181755668553476,23.760491048,0.7925505371093751,0.49796240234375,0.3641445922851563,0.8028703331947327,0.04466965049505234,-0.593979001045227,-0.024349525570869446
2,1773181755765006154,23.856943726,0.8378724365234376,0.41478173828125003,0.33581561279296873,0.8020312786102295,0.2036331295967102,-0.5343376398086548,-0.1725180745124817
2,1773181756055158958,24.14709653,1.018806640625,0.49773876953125,0.43105596923828127,0.8699588775634766,0.002270445227622986,-0.4872177243232727,-0.0760619044303894
2,1773181756633751502,24.725689074,1.36448974609375,0.4992001953125,0.4857590942382813,0.838160514831543,0.06966324150562286,-0.5372158885002136,0.06350714713335037
2,1773181757020640427,25.112577999,1.62497412109375,0.49100537109375003,0.5484696655273438,0.7618091106414795,-0.08904923498630524,-0.6408873796463013,0.031312406063079834
2,1773181757213874428,25.305812,1.7101201171875,0.46781689453125,0.5942085571289063,0.7582096457481384,0.07890941202640533,-0.6455350518226624,0.04664754867553711
2,1773181757310832182,25.402769754,1.842521484375,0.4978544921875,0.5459314575195313,0.832090437412262,-0.12166519463062286,-0.5398286581039429,-0.03752774000167847
2,1773181757407189249,25.499126821,1.8912414550781251,0.5046728515625,0.5779531860351562,0.8493034839630127,0.10675607621669769,-0.509189784526825,0.08951316028833389
2,1773181757503583976,25.595521548,1.9386971435546876,0.521065185546875,0.5755770874023438,0.8754574060440063,0.003992069512605667,-0.48327016830444336,-0.002894103527069092
2,1773181757987116847,26.079054419,2.293877685546875,0.531206787109375,0.6110829467773438,0.8882901072502136,0.013175202533602715,-0.4585210084915161,0.022926554083824158
2,1773181758083051805,26.174989377,2.30788330078125,0.55859033203125,0.6617273559570312,0.916643500328064,0.20179125666618347,-0.33141741156578064,0.09595485031604767
2,1773181758179481320,26.271418892,2.43942333984375,0.51971875,0.6381796264648437,0.8960260152816772,-0.005327576771378517,-0.4420035779476166,0.04173710197210312
2,1773181758275965862,26.367903434,2.50963720703125,0.52031982421875,0.6464719848632813,0.9002432823181152,-0.00013830512762069702,-0.4343608021736145,0.029879391193389893
2,1773181758372778400,26.464715972,2.566378173828125,0.518995361328125,0.6590170288085938,0.9158576726913452,-0.001987747848033905,-0.39988675713539124,0.03593769669532776
2,1773181758469058977,26.560996549,2.639990234375,0.521096435546875,0.6513115844726562,0.9075958132743835,0.0032539404928684235,-0.4174641966819763,0.0445319339632988
2,1773181758565510166,26.657447738,2.703984130859375,0.52473876953125,0.6516004028320312,0.9146733283996582,-0.005505396053195,-0.4030846059322357,0.02941572293639183
2,1773181758662065394,26.754002966,2.7815419921875,0.51778466796875,0.6726306762695312,0.9204686880111694,-0.00975281372666359,-0.3905284106731415,-0.011401839554309845
2,1773181758759155469,26.851093041,2.84091259765625,0.5205310058593751,0.6536964721679688,0.9132372736930847,-0.007099982351064682,-0.4056304395198822,0.037569109350442886
2,1773181758855774145,26.947711717,2.906005126953125,0.523957763671875,0.6558106079101562,0.9168773889541626,-0.011775845661759377,-0.3989228308200836,0.007607616484165192
2,1773181758952207034,27.044144606,2.974681884765625,0.5227189941406251,0.6525449829101563,0.9152002334594727,-0.005651544779539108,-0.4025629460811615,0.017883941531181335
2,1773181759049053624,27.140991196,3.03305908203125,0.5267282714843751,0.6451065063476563,0.9158570766448975,-0.01452496275305748,-0.4008839726448059,0.016938257962465286
2,1773181759146135883,27.238073455,3.10417578125,0.53025146484375,0.6404436645507813,0.9144243001937866,-0.015287812799215317,-0.40446680784225464,0.0011031702160835266
2,1773181759242362987,27.334300559,3.1662890625,0.535606201171875,0.6252678833007813,0.9113936424255371,-0.01367943361401558,-0.4112076461315155,0.009104706346988678
2,1773181759338512893,27.430450465,3.236016845703125,0.52978076171875,0.6326764526367188,0.914162814617157,-0.01411043293774128,-0.40507984161376953,0.004205435514450073
2,1773181759490945776,27.582883348,3.3021840820312502,0.529877197265625,0.6259714965820312,0.9138249158859253,-0.015369733795523643,-0.40567290782928467,0.010834075510501862
2,1773181759531995122,27.623932694,3.37016162109375,0.533408447265625,0.6222141723632812,0.9122711420059204,-0.017578475177288055,-0.40920817852020264,0.0010421499609947205
2,1773181759628044009,27.719981581,3.437260009765625,0.530750244140625,0.6215858764648438,0.913097620010376,-0.02401728741824627,-0.4070257246494293,-0.0024348795413970947
2,1773181759725002302,27.816939874,3.5051347656250003,0.532773193359375,0.6150991821289062,0.9099795818328857,-0.01047556847333908,-0.4144822359085083,0.005667887628078461
2,1773181759821620697,27.913558269,3.5751015625,0.53019677734375,0.6140811157226562,0.9079878330230713,-0.01729024574160576,-0.41861239075660706,0.004776336252689362
2,1773181759917651644,28.009589216,3.6455546875000002,0.530188232421875,0.6070679321289063,0.9100624322891235,-0.012244177982211113,-0.4142226576805115,0.007497236132621765
2,1773181760014981641,28.106919213,3.7135556640625,0.53105908203125,0.6017197875976562,0.9133690595626831,-0.015522269532084465,-0.4068325161933899,0.0018633082509040833
2,1773181760111051218,28.20298879,3.7821862792968752,0.53183837890625,0.5921463012695313,0.9170821905136108,-0.012998150661587715,-0.3984850347042084,0.0010595694184303284
2,1773181760207661628,28.2995992,3.8482509765625,0.532889892578125,0.5803532104492187,0.9208289384841919,-0.013662898913025856,-0.3897235095500946,-0.001783415675163269
2,1773181760304778865,28.396716437,3.912028564453125,0.533833984375,0.5664114379882813,0.9268255233764648,-0.011913612484931946,-0.3752988576889038,-0.001806456595659256
2,1773181760402368991,28.494306563,3.975591064453125,0.53313525390625,0.5532432250976562,0.9330204725265503,-0.016707714647054672,-0.3594230115413666,-0.002965923398733139
2,1773181760497014272,28.588951844,4.041826904296875,0.53514013671875,0.5347639770507813,0.9364887475967407,-0.00958923064172268,-0.35056671500205994,-0.0002606213092803955
2,1773181760594763533,28.686701105,4.106478515625,0.53580810546875,0.5159097290039063,0.9409286379814148,-0.011772946454584599,-0.33839648962020874,-0.0016185231506824493
2,1773181760690103022,28.782040594,4.17034375,0.53410107421875,0.4993606567382813,0.9451398849487305,-0.01161773968487978,-0.32645878195762634,0.0006849858909845352
2,1773181760787323631,28.879261203,4.2320966796875,0.534727783203125,0.4804541625976563,0.9497572183609009,-0.009756919927895069,-0.3128225803375244,0.0028583109378814697
2,1773181760884399088,28.97633666,4.2934306640625,0.533946533203125,0.45997369384765624,0.9544551372528076,-0.002683466300368309,-0.2982076108455658,0.008972728624939919
2,1773181760979934407,29.071871979,4.355595703125,0.5337138671875,0.43898992919921875,0.9597891569137573,-0.007111621554940939,-0.28062039613723755,0.0025442205369472504
2,1773181761077689573,29.169627145,4.416521484375,0.53475634765625,0.41290911865234375,-0.9658557176589966,0.00864521786570549,0.25892117619514465,-0.0028088302351534367
2,1773181761173933814,29.265871386,4.4792587890625,0.534829345703125,0.3837952270507813,-0.971612811088562,0.0071337539702653885,0.23642772436141968,-0.004435768350958824
2,1773181761269991098,29.36192867,4.539080078125,0.534241455078125,0.35272467041015626,-0.9771022796630859,0.005449945107102394,0.2125709354877472,-0.007422188296914101
2,1773181761367021392,29.458958964,4.5972509765625,0.534542236328125,0.31938873291015624,-0.9831705689430237,0.008992167189717293,0.1822710633277893,-0.008490834385156631
2,1773181761464315837,29.556253409,4.6552490234375,0.53395458984375,0.28242840576171874,-0.9875175356864929,0.007811367511749268,0.1571052074432373,-0.008133221417665482
2,1773181761560400148,29.65233772,4.7124306640625,0.5322333984375001,0.24215460205078126,-0.9907141327857971,0.0005402415990829468,0.13577544689178467,-0.007087484002113342
2,1773181761656883929,29.748821501,4.76669091796875,0.5325615234375,0.20191314697265625,-0.9934024810791016,0.0006782971322536469,0.1145569458603859,-0.005278237164020538
2,1773181761752587700,29.844525272,4.81899072265625,0.533368896484375,0.15945172119140624,-0.9958528280258179,0.005325222387909889,0.0906706228852272,-0.005272984504699707
2,1773181761849549320,29.941486892,4.86814306640625,0.5328110351562501,0.11752532958984375,-0.9975193738937378,0.007896538823843002,0.0697050467133522,-0.005840390920639038
2,1773181761946094333,30.038031905,4.9186083984375,0.531579833984375,0.07263909912109374,-0.9985017776489258,0.006978221237659454,0.053941965103149414,-0.005982622504234314
2,1773181762042631907,30.134569479,4.968626953125,0.532587158203125,0.023023376464843752,-0.9991103410720825,0.0066249780356884,0.04150279611349106,-0.003499351441860199
2,1773181762139572179,30.231509751,5.019291015625,0.532073974609375,-0.02767388916015625,-0.9995542764663696,0.004635486751794815,0.02922094613313675,-0.00398176908493042
2,1773181762235916101,30.327853673,5.0668935546875,0.53233544921875,-0.07802508544921875,-0.9998229146003723,0.011411044746637344,0.014915868639945984,-0.0012266933917999268
2,1773181762332979162,30.424916734,5.1138662109375,0.531753662109375,-0.13026910400390626,-0.9999282360076904,0.010708317160606384,0.004874691367149353,-0.002278849482536316
2,1773181762428806737,30.520744309,5.1579570312500005,0.532106201171875,-0.18060821533203125,-0.9998916387557983,0.01235196739435196,-0.007072657346725464,-0.0037768185138702393
2,1773181762525551510,30.617489082,5.2027353515625,0.5305385742187501,-0.23035589599609377,-0.9996981620788574,0.009466376155614853,-0.022562503814697266,-0.002228841185569763
2,1773181762622463352,30.714400924,5.2452763671875005,0.530634765625,-0.28619647216796873,-0.9987895488739014,0.014242775738239288,-0.047032520174980164,-0.0021445155143737793
2,1773181762719204524,30.811142096,5.2854726562500005,0.530169677734375,-0.3382714233398438,-0.9974640607833862,0.016540687531232834,-0.06911517679691315,-0.003878384828567505
2,1773181762815344466,30.907282038,5.32246630859375,0.532310546875,-0.39062310791015625,-0.995970606803894,0.028325188905000687,-0.08508816361427307,-0.0005261152982711792
2,1773181762912449023,31.004386595,5.3567832031250004,0.53277734375,-0.44284197998046876,-0.9935249090194702,0.03276655077934265,-0.10878632217645645,-0.0005498528480529785
2,1773181763008797599,31.100735171,5.3883623046875,0.531337890625,-0.4916563110351563,-0.991117000579834,0.028280381113290787,-0.12987786531448364,-0.0043542832136154175
2,1773181763105559161,31.197496733,5.4169736328125,0.53070654296875,-0.5426157836914063,-0.9884858131408691,0.02189132571220398,-0.14964252710342407,-0.004864603281021118
2,1773181763201743530,31.293681102,5.442583984375,0.52948046875,-0.5972164916992188,-0.9857050180435181,0.01450406014919281,-0.16773800551891327,-0.006259486079216003
2,1773181763298204869,31.390142441,5.46509716796875,0.52872412109375,-0.6571799926757813,-0.9806689023971558,0.014594260603189468,-0.19502991437911987,-0.006246492266654968
2,1773181763395357799,31.487295371,5.483146484375,0.528286865234375,-0.7193679809570312,-0.9752780199050903,0.010442368686199188,-0.22051048278808594,-0.00994691252708435
2,1773181763490831648,31.58276922,5.49811376953125,0.528889404296875,-0.7838698120117188,-0.9671528339385986,0.013659931719303131,-0.25353920459747314,-0.012113034725189209
2,1773181763588608992,31.680546564,5.508142578125,0.52786865234375,-0.8468223266601562,-0.9601547122001648,0.00940694659948349,-0.27907246351242065,-0.011541515588760376
2,1773181763684662783,31.776600355,5.51463916015625,0.52958203125,-0.9048422241210937,-0.9522883892059326,0.0225161612033844,-0.3041643798351288,-0.011131465435028076
2,1773181764919768692,33.011706264,5.516189453125,0.528358642578125,-0.9669879760742188,-0.9440043568611145,0.014567404985427856,-0.3294660449028015,-0.009786933660507202
2,1773181765015769640,33.107707212,5.51495751953125,0.52889111328125,-1.0265454101562501,-0.9366475939750671,0.015416629612445831,-0.34982892870903015,-0.008564114570617676
2,1773181765112765485,33.204703057,5.5130117187500005,0.528552978515625,-1.0863818359375,-0.9267733097076416,0.018818825483322144,-0.3750067353248596,-0.010350435972213745
2,1773181765208557385,33.300494957,5.5033662109375,0.527533447265625,-1.147257080078125,-0.9225853085517883,0.005243867635726929,-0.38571351766586304,-0.0058460533618927
2,1773181765305284999,33.397222571,5.4904443359375,0.5279345703125,-1.20769677734375,-0.9161522388458252,0.008892148733139038,-0.40070849657058716,-0.004332184791564941
2,1773181765401972688,33.49391026,5.4799404296875,0.52128515625,-1.26751171875,-0.9050990343093872,-0.018970094621181488,-0.4242228865623474,-0.021698743104934692
2,1773181765499321222,33.591258794,5.45716650390625,0.528805419921875,-1.336255615234375,-0.9060330390930176,0.016376398503780365,-0.4228649437427521,-0.004592776298522949
2,1773181765595193188,33.68713076,5.437642578125,0.525848388671875,-1.403154541015625,-0.9007167220115662,0.009300380945205688,-0.43421101570129395,-0.009156346321105957
2,1773181765692353522,33.784291094,5.422271484375,0.521875732421875,-1.470079833984375,-0.8889421820640564,0.006374664604663849,-0.45778483152389526,-0.01320648193359375
2,1773181765787751381,33.879688953,5.3990498046875,0.521197998046875,-1.538744140625,-0.8857024908065796,0.02033092826604843,-0.4637039303779602,-0.009831726551055908
2,1773181765884478105,33.976415677,5.37693603515625,0.5156884765625,-1.606393798828125,-0.878444254398346,0.046833306550979614,-0.47549352049827576,-0.006956011056900024
2,1773181765981290178,34.07322775,5.34821728515625,0.51564501953125,-1.67710546875,-0.8816272020339966,0.009093694388866425,-0.47185051441192627,0.002845674753189087
2,1773181766078493151,34.170430723,5.3283505859375,0.5073896484375,-1.741717041015625,-0.8551723957061768,0.013739846646785736,-0.517743706703186,-0.020805060863494873
2,1773181766174973373,34.266910945,5.288173828125,0.511531005859375,-1.809977783203125,-0.8577977418899536,0.012037135660648346,-0.5137276649475098,-0.011049211025238037
2,1773181766271384181,34.363321753,5.25812646484375,0.509063232421875,-1.869603271484375,-0.8548848628997803,-0.02213352918624878,-0.5183296203613281,-0.004046499729156494
2,1773181766367539211,34.459476783,5.2252919921875005,0.5079343261718751,-1.924413330078125,-0.845313549041748,0.00844234973192215,-0.5341775417327881,-0.005294382572174072
2,1773181766464357535,34.556295107,5.1923115234375,0.500119140625,-1.972578857421875,-0.8184239864349365,0.035278983414173126,-0.5728484988212585,-0.027973145246505737
2,1773181766561514115,34.653451687,5.15320751953125,0.500706787109375,-2.03132275390625,-0.8129660487174988,0.07586100697517395,-0.5771358013153076,-0.01567491888999939
2,1773181766657858450,34.749796022,5.1120146484375,0.49784375000000003,-2.0868330078125,-0.8069919347763062,0.06240452826023102,-0.5869131684303284,-0.020063132047653198
2,1773181766753761894,34.845699466,5.0577285156250005,0.50093994140625,-2.149197021484375,-0.8207790851593018,0.028855212032794952,-0.5705136656761169,0.0018511414527893066
2,1773181766850471935,34.942409507,5.00510791015625,0.50232421875,-2.199611083984375,-0.8175914287567139,0.017650723457336426,-0.575511634349823,0.004369467496871948
2,1773181766947833159,35.039770731,4.9593154296875,0.49377490234375,-2.247183837890625,-0.8238089084625244,0.026473701000213623,-0.5661147236824036,0.012336283922195435
2,1773181767044156351,35.136093923,4.906064453125,0.49961962890625,-2.30558935546875,-0.8235669136047363,-0.011917389929294586,-0.5668258666992188,0.01743754744529724
2,1773181767140638767,35.232576339,4.8560771484375005,0.49946826171875003,-2.350203369140625,-0.8174306154251099,0.0022007301449775696,-0.5758008360862732,0.01599261164665222
2,1773181767237627250,35.329564822,4.80451171875,0.497359375,-2.396325439453125,-0.8216486573219299,-0.0132741779088974,-0.5691301226615906,0.028431057929992676
2,1773181767334051778,35.42598935,4.756818359375,0.493379150390625,-2.436006103515625,-0.8101122379302979,0.011444240808486938,-0.5857464075088501,0.02209898829460144
2,1773181767430901755,35.522839327,4.69962109375,0.49128369140625,-2.47652392578125,-0.792294979095459,0.03829498589038849,-0.6087503433227539,0.015008866786956787
2,1773181767526979118,35.61891669,4.6457119140625,0.495282958984375,-2.52274462890625,-0.7997058629989624,-0.012890152633190155,-0.599622368812561,0.027524441480636597
2,1773181767623732956,35.715670528,4.59178759765625,0.49805126953125,-2.560518310546875,-0.7937930226325989,-0.011862777173519135,-0.6078130006790161,0.017758429050445557
2,1773181767719899907,35.811837479,4.529591796875,0.495933349609375,-2.5994013671875003,-0.7758243083953857,-0.0059242770075798035,-0.6306009292602539,0.020107030868530273
2,1773181767816241196,35.908178768,4.46803955078125,0.49535107421875,-2.633859375,-0.7682114839553833,-0.014986850321292877,-0.6395632028579712,0.024200618267059326
2,1773181767912905651,36.004843223,4.404740234375,0.49608154296875,-2.666757080078125,-0.7509652376174927,-0.004191413521766663,-0.6601051092147827,0.01717659831047058
2,1773181768009827993,36.101765565,4.3473837890625004,0.4950419921875,-2.697194091796875,-0.7380357980728149,0.0038949772715568542,-0.6746279001235962,0.012856543064117432
2,1773181768107282993,36.199220565,4.28526953125,0.494980712890625,-2.7238994140625,-0.7265053391456604,-0.0043787285685539246,-0.6868889331817627,0.018828749656677246
2,1773181768203456342,36.295393914,4.227681640625,0.49244384765625,-2.743949462890625,-0.7159814834594727,0.0008911490440368652,-0.697861909866333,0.01893758773803711
2,1773181768299363297,36.391300869,4.167296875,0.491901611328125,-2.76285009765625,-0.7061145305633545,-0.0020152777433395386,-0.707775890827179,0.021254360675811768
2,1773181768396085736,36.488023308,4.106048828125,0.48919287109375004,-2.78144921875,-0.6883459091186523,0.005031786859035492,-0.725150465965271,0.017647773027420044
2,1773181768492416447,36.584354019,4.03988427734375,0.489009033203125,-2.794628662109375,-0.6717665791511536,0.0018273890018463135,-0.7404624223709106,0.021021008491516113
2,1773181768589696056,36.681633628,3.9797399902343753,0.489537841796875,-2.8063520507812503,-0.6564397215843201,0.0023055225610733032,-0.7540889978408813,0.020770758390426636
2,1773181768685825683,36.777763255,3.91734130859375,0.488719482421875,-2.8193056640625,-0.6407126188278198,0.003548726439476013,-0.7675718665122986,0.01755538582801819
2,1773181768782613052,36.874550624,3.85302734375,0.487437744140625,-2.828204345703125,-0.6179406642913818,0.00903475284576416,-0.7860575914382935,0.01345929503440857
